idV,device,minV,maxV,diff,created
572802,pilot02,-1050.4761,-1046.0815,4.39460000000008,2020-02-28 21:27:50.613
572814,pilot02,-1048.1567,-1043.1519,5.00479999999993,2020-02-28 21:29:56.417
572825,pilot02,-1056.3965,-1045.8374,10.5591000000002,2020-02-28 21:31:39.913
572837,pilot02,-1050.9033,-1043.2739,7.62940000000003,2020-02-28 21:33:42.313
572849,pilot02,-1046.5088,-1043.335,3.17380000000003,2020-02-28 21:35:40.523
572861,pilot02,-1049.3164,-1043.8843,5.43209999999999,2020-02-28 21:37:40.913
572875,pilot02,-1055.4199,-1040.2832,15.1367,2020-02-28 21:39:57.383
572887,pilot02,-1050.1099,-1037.1094,13.0004999999999,2020-02-28 21:41:51.580
572899,pilot02,-1049.6216,-1045.0439,4.57770000000005,2020-02-28 21:43:54.693
572911,pilot02,-1049.4995,-1044.0063,5.49319999999989,2020-02-28 21:45:58.477
572923,pilot02,-1063.2324,-1046.7529,16.4795000000001,2020-02-28 21:47:59.673
572935,pilot02,-1049.2554,-1041.9922,7.2632000000001,2020-02-28 21:49:56.127
572947,pilot02,-1050.7202,-1043.9453,6.77489999999989,2020-02-28 21:51:51.460
572959,pilot02,-1048.584,-1042.1143,6.4697000000001,2020-02-28 21:53:47.600
572971,pilot02,-1065.3687,-1035.8887,29.48,2020-02-28 21:55:44.980
572983,pilot02,-1052.4902,-1047.1802,5.30999999999995,2020-02-28 21:57:43.183
572995,pilot02,-1050.9644,-1048.2788,2.68560000000002,2020-02-28 21:59:57.180
573005,pilot02,-1052.7344,-1046.1426,6.59180000000015,2020-02-28 22:01:44.827
573017,pilot02,-1061.9507,-1040.5884,21.3623,2020-02-28 22:03:44.177
573029,pilot02,-1056.3354,-1024.9023,31.4331,2020-02-28 22:05:44.230
573041,pilot02,-1052.9175,-1047.2412,5.67630000000008,2020-02-28 22:07:42.030
573056,pilot02,-1055.9692,-1046.5088,9.46039999999994,2020-02-28 22:09:58.950
573068,pilot02,-1064.8193,-1034.729,30.0903000000001,2020-02-28 22:11:55.677
573079,pilot02,-1053.7109,-1031.9824,21.7284999999999,2020-02-28 22:13:55.163
573091,pilot02,-1052.124,-1047.5464,4.57760000000007,2020-02-28 22:15:58.713
573101,pilot02,-1052.6733,-1047.2412,5.43209999999999,2020-02-28 22:17:53.950
573113,pilot02,-1068.9697,-1052.4902,16.4795000000001,2020-02-28 22:19:51.050
573125,pilot02,-1054.3213,-1031.9824,22.3389,2020-02-28 22:21:46.567
573137,pilot02,-1051.3916,-1048.2788,3.11279999999988,2020-02-28 22:23:43.493
573149,pilot02,-1053.5278,-1047.1191,6.40870000000018,2020-02-28 22:25:40.643
573163,pilot02,-1060.6689,-1048.4619,12.2069999999999,2020-02-28 22:27:56.707
573175,pilot02,-1055.2368,-1034.0576,21.1791999999998,2020-02-28 22:29:57.460
573185,pilot02,-1051.3916,-1045.4712,5.92039999999997,2020-02-28 22:31:41.123
573197,pilot02,-1049.6826,-1044.7998,4.88280000000009,2020-02-28 22:33:45.023
573209,pilot02,-1058.8989,-1031.6162,27.2827,2020-02-28 22:35:43.677
573221,pilot02,-1067.3218,-1045.7153,21.6064999999999,2020-02-28 22:37:42.397
573233,pilot02,-1049.4385,-1046.0815,3.35699999999997,2020-02-28 22:39:39.490
573247,pilot02,-1048.2178,-1039.917,8.30079999999998,2020-02-28 22:41:55.290
573257,pilot02,-1052.9785,-1038.6353,14.3432,2020-02-28 22:43:37.350
573269,pilot02,-1049.1943,-1027.8931,21.3012000000001,2020-02-28 22:45:45.627
573282,pilot02,-1048.584,-1043.5181,5.06590000000006,2020-02-28 22:47:50.953
573294,pilot02,-1047.8516,-1042.1753,5.67629999999986,2020-02-28 22:49:48.267
573305,pilot02,-1062.6221,-1034.6069,28.0152000000001,2020-02-28 22:51:42.697
573317,pilot02,-1049.6216,-1040.2832,9.33839999999987,2020-02-28 22:53:39.947
573332,pilot02,-1048.0957,-1043.335,4.76070000000004,2020-02-28 22:55:56.773
573343,pilot02,-1047.3022,-1043.396,3.90620000000013,2020-02-28 22:57:54.183
573353,pilot02,-1060.4858,-1045.105,15.3807999999999,2020-02-28 22:59:35.740
573366,pilot02,-1062.439,-1037.7808,24.6582000000001,2020-02-28 23:01:47.763
573377,pilot02,-1048.4619,-1042.8467,5.61519999999996,2020-02-28 23:03:43.360
573389,pilot02,-1048.2788,-1042.4805,5.79830000000015,2020-02-28 23:05:38.847
573403,pilot02,-1064.7583,-1047.7905,16.9677999999999,2020-02-28 23:07:55.030
573415,pilot02,-1049.6826,-1042.6025,7.08010000000013,2020-02-28 23:09:51.533
573427,pilot02,-1046.1426,-1042.0532,4.08939999999984,2020-02-28 23:11:49.500
573439,pilot02,-1046.875,-1042.7856,4.08940000000007,2020-02-28 23:13:48.293
573451,pilot02,-1055.9692,-1035.6445,20.3246999999999,2020-02-28 23:15:53.640
573463,pilot02,-1048.8892,-1043.1519,5.7373,2020-02-28 23:17:56.013
573475,pilot02,-1047.7905,-1042.7856,5.00490000000013,2020-02-28 23:19:55.953
573487,pilot02,-1048.7671,-1041.748,7.01909999999998,2020-02-28 23:21:51.917
573499,pilot02,-1060.4248,-1042.8467,17.5780999999999,2020-02-28 23:23:47.193
573511,pilot02,-1055.9692,-1043.8843,12.0849000000001,2020-02-28 23:25:44.503
573523,pilot02,-1046.0815,-1042.3584,3.72309999999993,2020-02-28 23:27:43.367
573535,pilot02,-1049.8047,-1044.2505,5.55419999999981,2020-02-28 23:29:48.160
573546,pilot02,-1061.7676,-1031.7993,29.9683,2020-02-28 23:31:54.583
573558,pilot02,-1054.1992,-1043.5181,10.6811,2020-02-28 23:33:51.233
573571,pilot02,-1048.2178,-1041.0767,7.14109999999982,2020-02-28 23:35:51.813
573583,pilot02,-1047.2412,-1044.1284,3.11279999999988,2020-02-28 23:37:48.977
573595,pilot02,-1052.3682,-1035.2783,17.0898999999999,2020-02-28 23:39:46.027
573607,pilot02,-1047.0581,-1041.687,5.37110000000007,2020-02-28 23:41:41.753
573618,pilot02,-1045.2271,-1040.6494,4.57770000000005,2020-02-28 23:43:44.703
573631,pilot02,-1046.6919,-1038.8794,7.8125,2020-02-28 23:45:50.767
573643,pilot02,-1049.0112,-1031.0059,18.0052999999998,2020-02-28 23:47:52.500
573655,pilot02,-1061.2793,-1042.2363,19.0429999999999,2020-02-28 23:49:51.913
573667,pilot02,-1045.8984,-1041.5649,4.33349999999996,2020-02-28 23:51:46.793
573679,pilot02,-1045.5933,-1040.3442,5.2491,2020-02-28 23:53:42.187
573693,pilot02,-1063.0493,-1039.1846,23.8646999999999,2020-02-28 23:55:57.123
573704,pilot02,-1050.5981,-1039.1846,11.4134999999999,2020-02-28 23:57:57.970
573714,pilot02,-1046.9971,-1043.335,3.66210000000001,2020-02-28 23:59:47.337
